tweetId,tweetText
1563199602597429248,"The Democrats
@TheDemocrats
With their votes against the Inflation Reduction Act, Republicans voted against:

 Lower prescription drug prices
 Lower health care costs
 A fairer tax system
 Taking aggressive action on the climate crisis
 Lowering your energy costs
 Creating good-paying jobs

Why?
9:20 AM · Aug 26, 2022"
1569790789601103873,"Lindsey Graham
@LindseyGrahamSC
Nancy Pelosi is objecting to legislation that is to the left of 47 European countries – France, Germany, Italy, Belgium – many of whom have abortion restrictions at the 12 week and 14 week periods.

https://speaker.gov/newsroom/91322-1…
1:51 PM · Sep 13, 2022"
1570609219115847681,"Lina Hidalgo
@LinaHidalgoTX
My opponent just refused to accept the results of the election, ostensibly because a nonpartisan, experienced Elections Administrator runs the election. She’s trying to sow doubts about the results before votes are cast. Voter suppression in TX continues.  https://khou.com/article/news/politics/elections/harris-county-judge-race/285-cbdd829f-1a19-4e1e-b2ef-121264e584c1…
8:03 PM · Sep 15, 2022"
1570916239173910530,"Kenny Webster
@KennethRWebster
You have time to bake an attend communist party meetings but you don’t have time to debate Alex Mealer??
4:23 PM · Sep 16, 2022
7
 Reposts
14
 Likes"
1570532502028308481,"Adam Conover
@adamconover
Guess what? The billionaire who ""donated"" Patagonia to ""fight climate change"" will:

 Get a $700 million tax break
 Still control the company
 Spend the ""donated"" $ to influence US politics

Billionaire philanthropy is a scam. Tax the fucking rich.
bloomberg.com
Patagonia Billionaire Who Gave Up Company Skirts $700 Million Tax Hit
Founder Yvon Chouinard structured the transfer of his firm in a way that keeps control within the family and avoids taxes.
2:58 PM · Sep 15, 2022
4,104
 Reposts
470
 Quotes
12.6K
 Likes
423
 Bookmarks"
1571188950454210568,"Lauren Boebert
@laurenboebert
Hey media, 

It’s not “migrant”.

It’s not “asylum seeker”.

It is ILLEGAL or ILLEGAL ALIEN!

Stop sanitizing it.
10:26 AM · Sep 17, 2022
5,194
 Reposts
614
 Quotes
26.2K
 Likes
43
 Bookmarks"
1570712633543921665,"Candice Frederick
@ReelTalker
In addition to everything I wrote in this piece, for which I also interviewed Gina Prince-Bythewood, The Woman King is one of the most satisfying cinematic experiences this year. And it's so intentionally for Black women. Love that for us. #TheWomanKing
https://huffpost.com/entry/the-woman-king-gina-prince-bythewood-interview_n_6318c0ece4b000d9884c6320…
2:54 AM · Sep 16, 2022
 from Brooklyn, NY
179
 Reposts
12
 Quotes
784
 Likes
19
 Bookmarks"
1570564985918726145,"Beto O'Rourke
@BetoORourke
Under Abbott, we have experienced 5 of the deadliest mass shootings in U.S. history as gun violence became the leading cause of death among kids and teens.

How did he respond? By making it easier for another one to happen.

How do we respond? By voting him out and preventing it.
5:07 PM · Sep 15, 2022
4,112
 Reposts
110
 Quotes
14.1K
 Likes
21
 Bookmarks"
1571567482049298432,"Ron Filipkowski
@RonFilipkowski
PA MAGA Gov nominee Doug Mastriano rally: “Put your right hand in the air … America will have a new birth of liberty.”
0:26
11:31 AM · Sep 18, 2022
5,717
 Reposts
4,879
 Quotes
15.2K
 Likes
730
 Bookmarks"
1571849207174123522,".
@MarisaKabas
!!! a fake brochure promising eight months cash assistance, food, job training/placement, help with housing + more was given to migrants who were lured by 
@GovRonDeSantis
 into boarding a flight to martha’s vineyard. 
@JuddLegum
 obtained a copy: https://popular.info/p/the-smoking-gun-in-marthas-vineyard…
6:10 AM · Sep 19, 2022
18.1K
 Reposts
4,106
 Quotes
40K
 Likes
1,646
 Bookmarks"
1571976822341902338,"Congresswoman Ayanna Pressley
@RepPressley
This happened one year ago today.

#1YearAfterDelRio, we won't stop fighting for *real* accountability & an immigration system that affirms asylum as the fundamental human right that it is.
ALT
2:37 PM · Sep 19, 2022
127
 Reposts
504
 Quotes
435
 Likes
30
 Bookmarks"
1569395926128631812,"Senator Ted Cruz
@SenTedCruz
The Ports to Plains highway will run from Laredo all the way up to North Dakota and into Canada.
 
This project will bring jobs to Texas and millions of dollars to the state.
 
A great bipartisan victory!
0:03 / 2:37
2:33
11:42 AM · Sep 12, 2022
285
 Reposts
1,897
 Quotes
1,374
 Likes
78
 Bookmarks"
1571629917372039168,"Tristan Snell
@TristanSnell
Yes, this is a Nazi salute, at a Doug Mastriano campaign event in Pennsylvania. In 2022. 

Democracy is literally on the ballot in November.
0:14
From 
Ron Filipkowski
Readers added context they thought people might want to know
This group is engaging in a group prayer not a Nazi salute. Praying with arms outstretched is one of the historic postures of prayer.

catholic.com/qa/should-we-h…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
3:39 PM · Sep 18, 2022
8,840
 Reposts
2,550
 Quotes
22.3K
 Likes
404
 Bookmarks"
1573318122899111936,"Valerie Lyons
@VLyonsTV
#BREAKING We are getting reports of a possible active shooter situation at Princeton High School. We are heading there now. I’ll update as soon as I get more information. 
@WCPO
7:27 AM · Sep 23, 2022
 from Cincinnati, OH"
1573728048481976322,"NJEG Media
@NJEGmedia
#happeningnow protesters disrupt a drag queen story hour in Queens NY. #news #NYC #dragqueen #Saturday
1:46
10:36 AM · Sep 24, 2022
15
 Reposts
14
 Quotes
25
 Likes
3
 Bookmarks"
1573783976744992772,"Kyle Becker
@kylenabecker
Moderna just said Covid-19 was ""third leading cause of death.""

That is a LIE. CDC tracks COVID-RELATED DEATHS — anyone who dies with a positive test for Covid.

95% of these people have serious underlying health issues. Average age of death is life expectancy.

This is FRAUD.
2:18 PM · Sep 24, 2022"
1573780684270977024,"Rachel Campos-Duffy
@RCamposDuffy
Biden’s FBI arrests Catholic pro-life dad with guns drawn in front of his terrified 7 kids. 
They coming for us! 
Now we know what they meant by “rosary extremists”.
lifesitenews.com
FBI raids home of Catholic pro-life speaker, author with guns drawn as his terrified kids watch -...
‘The kids were all just screaming. It was all just very scary and traumatic,’ Ryan-Marie Houck described.
2:05 PM · Sep 24, 2022
243
 Reposts
63
 Quotes
623
 Likes
9
 Bookmarks"
1573791907955806209,"Dani Revord
@DaniRevord
I had a miscarriage last night and the first thing I had to do was Google if I broke a law.

I didn’t even know I was pregnant. I was 8 days late.

Just, uh, sit with that for a second.
2:50 PM · Sep 24, 2022
18.1K
 Reposts
1,721
 Quotes
139.9K
 Likes
1,315
 Bookmarks
Who can reply?
People @DaniRevord mentioned can reply"
1574456817261973504,"Timothy Burke
@bubbaprog
""Girls Who Code"" is a book series that teaches girls about computer science. Republicans in Pennsylvania just banned it, claiming it's ""indoctrination"":
theguardian.com
Pennsylvania school district accused of banning Girls Who Code book series
Pen America says Central York school district’s 2021 ban list included coding titles, but officials say material no longer banned
10:52 AM · Sep 26, 2022
1,049
 Reposts
259
 Quotes
2,131
 Likes
113
 Bookmarks"
1574810899520655370,"Jay Sekulow
@JaySekulow
We just saw a pro-life advocate’s home RAIDED by the FBI. He was arrested in front of his family.
Readers added context they thought people might want to know
Mark Hock was arrested and indicted for assaulting an elderly abortion clinic escort. Under the Freedom of Access to Clinic Entrances (FACE) Act, assaulting clinic workers is a federal crime. He was not arrested for his advocacy, but for committing crimes in the course of it. 
upi.com/Top_News/US/20…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
10:19 AM · Sep 27, 2022
490
 Reposts
651
 Quotes
2,928
 Likes
36
 Bookmarks"
1574458999767851008,"Josh Hawley
@HawleyMO
This is unconscionable. A Catholic man arrested at gunpoint in a SWAT-style raid for protesting at an abortion clinic. Meanwhile, not a single arrest for the firebombings of pregnancy care centers. This is a deeply corrupt DOJ
foxnews.com
Pennsylvania pro-life activist arrested by FBI, charged with assaulting clinic escort
FBI agents arrested a Catholic pro-life activist at his Pennsylvania home Friday following allegations that he physically assaulted a 72-year-old man outside a Planned Parenthood.
Readers added context they thought people might want to know
Mark Hock was arrested and indicted for assaulting an elderly abortion clinic escort. Under the Freedom of Access to Clinic Entrances (FACE) Act, assaulting clinic workers is a federal crime. He was not arrested for his advocacy, but for committing crimes in the course of it. 
upi.com/Top_News/US/20…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
11:00 AM · Sep 26, 2022
1,438
 Reposts
387
 Quotes
5,361
 Likes
43
 Bookmarks"
1574838378570420225,"KCAL News
@kcalnews
#BREAKING: A man accused of shooting his wife and kidnapping his 15-year-old daughter, leading to an Amber Alert, has been shot in Hesperia, officials said.
cbsnews.com
Kidnapping suspect, daughter killed during shootout with deputies in Hesperia
Anthony Graziano and his 15-year-old daughter were killed during a shootout with authorities in San Bernardino County. The daughter, Savannah, was reportedly wearing tactical gear and charged at...
12:08 PM · Sep 27, 2022
128
 Reposts
214
 Quotes
272
 Likes
20
 Bookmarks"
1575277832657424386,"Kat Abu
@abughazalehkat
Here are tonight's main stories on the big 3 cable news channels.

Spot the difference.
ALT
ALT
ALT
Readers added context they thought people might want to know
this is misleading, the lead story for tonight's episode of ""Tucker Carlson Tonight"" actually was a story covering hurricane Ian: video.foxnews.com/v/6312994908112
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
5:14 PM · Sep 28, 2022
285
 Reposts
21
 Quotes
1,296
 Likes
19
 Bookmarks"
1575517986282250242,"Senator Ted Cruz
@SenTedCruz
Merrick Garland needs to explain why the FBI raided pro-life activist Mark Houck’s home, when he was willing to cooperate with investigators.
 
Sadly, I am not shocked that the Biden FBI is acting in a hyper-partisan fashion.
foxnews.com
12 GOP senators demand explanation for FBI arrest of pro-life activist
12 Senate Judiciary members sent a letter to Attorney General Garland and FBI Director Christopher Wray asking for an explanation of ""the extraordinary fact pattern"" of the prosecution and arrest of...
9:08 AM · Sep 29, 2022
443
 Reposts
85
 Quotes
1,796
 Likes
3
 Bookmarks"
1575575293258919936,"Donald Trump Jr.
@DonaldJTrumpJr
As hundreds of thousands of Americans suffer in Florida from a terrible hurricane this is what Occupy Democrats is focused on. Not surprising from a party whose leader called 75 million Americans the biggest threat to freedom and democracy!
12:56 PM · Sep 29, 2022
4,434
 Reposts
350
 Quotes
19.2K
 Likes
88
 Bookmarks"
1575975551180935171,"NBC Bay Area
@nbcbayarea
Evidence suggests the 15-year-old girl killed in a shootout with deputies along a freeway in Southern California after she was the subject of an Amber Alert ""was a participant"" in that shootout, according to the San Bernardino County Sheriff. http://nbcbay.com/IHdsdDk
3:27 PM · Sep 30, 2022
12
 Reposts
53
 Quotes
35
 Likes
2
 Bookmarks"
1575883180099280902,"Congressman Troy E. Nehls
@RepTroyNehls
 BREAKING 

Doctors in California can now perform “gender transition” surgeries on children from other states without parental consent. 

Welcome to the Liberal World Order.
9:20 AM · Sep 30, 2022
4,804
 Reposts
918
 Quotes
11K
 Likes
211
 Bookmarks"
1576338644985864192,"Rod Dreher
@roddreher
It's not quite a binder, but it works like one. You can now buy off the rack at Target an undergarment that flattens your breasts so you can present as male. That's how far the revolution has gone, Mom and Dad. We live in Babylon, we live in late Rome, we live in Weimar.
Mx. Kestrel Riot, GO Rocket Boss
@MxKestrel
·
May 6, 2022
Holy shit, Target is selling binders. You can buy binders in a fucking store now. That's incredible. 

Like, every store does ~*~~*~*pride merch~*~*~*~* but that's actually making a difference for queer youth. I love it.
Readers added context they thought people might want to know
This is a compression top from Target's TomboyX line of undergarments. They are less like binders and more like Spanx but for boobs. They won't hide most people's breasts. They are also completely out of stock at Target as they appear to have been a seasonal Pride item. target.com/p/pride-adult-…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
3:29 PM · Oct 1, 2022"
1575208627945684992,"jim rose circus
@jimrosecircus1
During WW2, The Germans built a fake wooden airfield with wooden aircraft in order to trick the allies. England was watching and waited patiently for months for them to finish, then they dropped a single wooden bomb on it.
Readers added context they thought people might want to know
As cute as this story is, there's little hard evidence this took place.

forces.net/heritage/histo…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
12:39 PM · Sep 28, 2022
2,107
 Reposts
258
 Quotes
12.3K
 Likes
319
 Bookmarks"
1576310561750802432,"Tristan Snell
@TristanSnell
All 16 of Florida’s Republican members of the House voted AGAINST federal disaster relief for Florida yesterday.
Readers added context they thought people might want to know
ALL FL Republican Sen & Rep voted against funding bill that kept the US government open; voting “no” endorsed stopping government operations. The bill included disaster provisions. Rubio was not present. FL Republicans asked for separate Ian relief.

axios.com/2022/10/01/hur…
tallahassee.com/story/news/202…
npr.org/2022/09/29/112…
vox.com/policy-and-pol…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
1:38 PM · Oct 1, 2022
35.3K
 Reposts
4,531
 Quotes
111.5K
 Likes
1,043
 Bookmarks"
1576253477202067457,"andy | bangalore enthusiast
@astrobyule
apex legends pool parties be like this
Readers added context they thought people might want to know
This is not real. It’s a scene from Transitions, a TV series. 

transitionstvseries.com/coco-shoots-a-…

twitter.com/transitionssho…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
9:51 AM · Oct 1, 2022"
1576356875871739904,"DrJackBrown
@DrGJackBrown
Why TF did all 16 of Florida’s Republican U.S. House members vote against Federal disaster relief for Florida yesterday? WTAF?!
4:42 PM · Oct 1, 2022"
1576588380619517955,"Not the Bee
@Not_the_Bee
California just made it legal for minors to travel there from other states to get cross-sex drugs and surgery without their parents' consent
notthebee.com
California just made it legal for minors to travel there from other states to get cross-sex drugs...
Not an exaggeration:
8:02 AM · Oct 2, 2022"
1576375412099354624,"Joe Biden
@JoeBiden
Republicans are always talking about the deficit. Well, guess what? The last guy increased the debt with tax cuts for big corporations. Not a penny of it was paid for. 

This year, we've reduced the deficit by more than $1 trillion.
Readers added context they thought people might want to know
While that number is factually correct, it’s lacking some context.  Most of the drop is because of the recovery from COVID, and the government spending during that time coming to an end.  There’s no indication that any policies have specifically targeted the deficit.

pbs.org/newshour/polit…

politifact.com/factchecks/202…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
5:56 PM · Oct 1, 2022
16.4K
 Reposts
1,453
 Quotes
76K
 Likes
256
 Bookmarks"
1576924150933131264,"Kenny Webster
@KennethRWebster
Wearing the mask is the reason you got sick. It’s filled with germs
Zoe Branigan-Pipe
@zbpipe
·
Oct 2, 2022
I wear a mask everywhere. I social distance. I am so careful to protect others.I don’t go out to eat, I exercise outside, eat healthy.. take care of my mental health..but I am in a school and it is futile. And I have a fever 102.1 and positive test. I am upset and angry.
6:16 AM · Oct 3, 2022"
1575609425217212417,"The White Rabbit Podcast
@AllBiteNoBark88
BOOM 
3:12 PM · Sep 29, 2022"
1575159514730745856,"Will Scullin
@willscullin
When I don't renew my 
@artinstitutechi
 membership for the first time, it's because  AIC desecrated ""Untitled"" (Portrait of Ross in L.A.) by Felix Gonzalez-Torres. The erasure of Ross's memory and Gonzalez-Torres's intent in the new description is an unconsciable and banal evil.
ALT
ALT
Readers added context they thought people might want to know
Both labels posted are old. The current label text is as published on the website:
artic.edu/artworks/15296…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
9:24 AM · Sep 28, 2022"
1577261736100761600,"chris evans
@notcapnamerica
This lady stabbed her husband to death, then laid in bed next to the body for 11 hours before calling the police the next morning. Her triflin ass was swiping on dating apps during the night. Oh did I mention he was her stepfather first and then married him after her mom died 
4:37 AM · Oct 4, 2022"
1577456714915336192,"John Cardillo
@johncardillo
Remember when the FBI said they didn’t send a tactical team to arrest Pastor Houck in front of his kids and hold his family at gunpoint?

Well, Chris Wray needs to explain why the agent at Houck’s door is wearing an HRT (FBI’s Tier 1 counter terror unit) cap.
Readers added context they thought people might want to know
This is a Philadelphia Eagles cap. It's missing sash with the motto and the chain grasped in the eagle's claws. The HRT seal is also always depicted on a circular patch, not pasted directly on a cap. 

The cap is similar, but not identical, to this one: 
americanfootballaccessories.com/philadelphia-e…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
5:32 PM · Oct 4, 2022"
1577081450263769089,"Elon Musk
@elonmusk
We gave Starlinks to Ukraine & lost $80M+ in doing so, while putting SpaceX & myself at serious risk of Russian cyberattack.

What have you done besides tweet?
4:41 PM · Oct 3, 2022"
1577688111613706240,"Everytown
@Everytown
States with the strongest gun laws have the lowest gun death rates, and vice versa. While gun extremist politicians claim to be tough on crime, they work to make it easier for anyone to get a gun and carry it in public—no questions asked.
newsweek.com
States that weaken concealed carry laws see spikes in violent crime: Study
More than half of Americans consider gun control to be an important topic ahead of the midterm elections, according to a new poll.
8:52 AM · Oct 5, 2022"
1577025704897585152,"Olivia Julianna
@0liviajulianna
Earlier this year I attended a social security hearing. It was chilling. I watched first hand how Rick Scott, Mitt Romney, and Lindsey Graham talked so casually about stripping away peoples means of living. We must ensure they don’t have the chance. #ProtectOurSocialSecurity
1:00 PM · Oct 3, 2022"
1578132052213473280,"The Federalist
@FDRLST
What Are Democrats Worried About Poll Watchers Trying To Hide?
thefederalist.com
What Are Democrats Worried About Poll Watchers Trying To Hide?
Citizen-run task forces around the country are training voters to become poll watchers, and the left is freaking out.
2:16 PM · Oct 6, 2022"
1578015797795901441,"Gavin Newsom
@GavinNewsom
Here are the facts: Crude oil prices are DOWN. And yet…gas prices are up. That’s because greedy oil companies are ripping you off.

They are raking in record profits at your expense.

I’m calling for a new tax on these corrupt oil companies to put money back in your pocket.
6:34 AM · Oct 6, 2022"
1578173069524230144,"Office of the Governor of California
@CAgovernor
On Friday, we asked oil companies: as crude oil is down, why are their profits up, & why does CA have skyrocketing gas prices? It doesn’t add up.

Some were evasive, most didn’t respond at all.

Oil refinery costs & profits rose 240% from August to September, costing you more.
4:59 PM · Oct 6, 2022"
1578091304373714947,"blaire erskine
@blaireerskine
DON’T let your kids watch hocus pocus!!!!!!!!!!!!!!!!!
11:34 AM · Oct 6, 2022"
1577830046168858624,"Nemo
@akaNemsko
security screening for a*** beads before a chess tournament, colourized (2022)
6:16 PM · Oct 5, 2022"
1578393377221091329,"Jesse Singal
@jessesingal
I'm not easily shook by internet stuff, but I found this -- both Caraballo's posts and the quote-retweets and responses -- quite disturbing. They are openly celebrating the *arrest* of someone they believed to have posted transphobic content online.
7:34 AM · Oct 7, 2022"
1578367983910428672,"David Hogg
@davidhogg111
Just to be clear trump was not kicked off twitter for his repeated racist, xenophobic and misogynistic remarks. He was taken off for inciting violence using this platform. He literally tried to overthrow the government. IMO free speech ends the second you threaten to kill people.
5:53 AM · Oct 7, 2022"
1578486105040510976,"Gavin Newsom
@GavinNewsom
NEW: I'm calling for a Special Session to address the greed of oil companies. Gas prices are too high. Time to enact a windfall profits tax directly on oil companies that are ripping you off at the pump.
1:43 PM · Oct 7, 2022"
1578492044065898497,"Mediaite
@Mediaite
Dr. Oz Speaks in Front of Hitler's Car at California Fundraiser Organized by Matt Gaetz's Family https://mediaite.com/a/udbiz
2:06 PM · Oct 7, 2022"
1578414565058281473,"Adam Parkhomenko
@AdamParkhomenko
Elon is now actively helping Putin.
Christopher Miller
@ChristopherJM
·
Oct 7, 2022
NEW: Ukraine troops reported outages of Starlink devices on frontline, hindering efforts to liberate territory from Russian forces, Ukrainian officials & soldiers told us.

My first @FT byline, with star squad @MehulAtLarge, @felschwartz, Roman Olearchyk. 
https://ft.com/content/9a7b922b-2435-4ac7-acdb-0ec9a6dc8397…
8:58 AM · Oct 7, 2022"
1578437473142976512,"Mollie
@MZHemingway
The political case for going on offense against media/Dems' pro-abortion push. ""Only 10% of voters support the Democrats’ extreme position, while 72% back restrictions at 15 weeks.""
wsj.com
Opinion | The Political Case for Federal Abortion Limits
Only 10% of voters support the Democrats’ extreme position, while 72% back restrictions at 15 weeks.
10:29 AM · Oct 7, 2022"
1578940922187763713,"Rep. Marjorie Taylor Greene
@RepMTG
The problem with people like 
@jonstewart
 is that he attacks me for saying God made woman from man’s rib, yet he belongs to the party that is so narcissistic that they believe people control the climate & cutting off body parts changes kid’s gender.

That takes a lot of faith Jon.
The Problem With Jon Stewart
@TheProblem
·
Oct 8, 2022
What is a woman? It’s a question that’s suddenly everywhere, and it turns out the answer is complicated. Jon breaks down the gender binary and gender spectrum in this week’s episode. Stream the free episode now on Apple TV+.
7:50 PM · Oct 8, 2022"
1578752195024986113,"Michael Tracey
@mtracey
This is what people said the ""way out"" of World War II was -- total, unqualified defeat inflicted on Japan and Germany, with no settlement possible. Hence the decision to inflict total destruction on Germany and Japan, and cap off the strategy by dropping two nuclear bombs
Rikhard Husu
@RikhardHusu
·
Oct 7, 2022
Finnish prime minister Sanna Marin was asked about a potential off-ramp for Russia to end the war in Ukraine. Her reply:
7:20 AM · Oct 8, 2022"
1579168860493647873,"John Cusack
@johncusack
Every single data mining “ social media “  company - violates this
Readers added context they thought people might want to know
The fourth amendment protects citizens' privacy from government overreach by requiring authorities to get a warrant to search private homes and businesses. It does apply to private companies. Social media sites do not need a warrant to gather data as you use their platforms.
law.cornell.edu/constitution/f…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
10:56 AM · Oct 9, 2022"
1578833257491091456,"Jon Cooper
@joncoopertweets
SERIOUS QUESTION: Do you think we should boycott Home Depot because their co-founder donated $1.75 MILLION to Herschel Walker’s campaign?
12:42 PM · Oct 8, 2022"
1579499143512612866,"Lauren Boebert
@laurenboebert
Trans women (also known as men) will be forced to sign up for the draft.

Looks like Joe Biden has just officially confirmed what a woman is and what a woman isn't.
8:48 AM · Oct 10, 2022"
1579504206385647618,"Jesse Singal
@jessesingal
This is such an insane media story, and one that has, maybe ironically given the context, gotten a fraction of the Reckoning it badly deserves
podcasts.apple.com
Honestly with Bari Weiss: The Great Canadian Mass Graves Hoax on Apple Podcasts
Show Honestly with Bari Weiss, Ep The Great Canadian Mass Graves Hoax - Sep 22, 2022
9:08 AM · Oct 10, 2022"
1580143489718767616,"Scott MacFarlane
@MacFarlaneNews
Sentencing today for five members of Texas family in Jan 6 case

Feds recommend 30-days jail for mom and dad... 21-days for the kids
cbsnews.com
Justice Department to seek prison time for Texas family of 5 in Jan. 6 case
The Munn family acknowledged spending nearly an hour in the Capitol on Jan. 6. The mother still questions the legitimacy of the 2020 election results.
3:29 AM · Oct 12, 2022"
1580226099904221185,"The Post Millennial
@TPostMillennial
Joe Rogan tells a story where a mother badgered a school to put a litter box in one of the stalls for her daughter that identifies as an animal.
8:57 AM · Oct 12, 2022"
1580176535532625920,"Stop Cop City
@JoshuaPHilll
Really important to know that cops have been stealing more from people than thieves have for years now
ALT
5:40 AM · Oct 12, 2022"
