tweetId,tweetText
1546944148720287749,"Shermo
@raise_plow
We won our union today! And had our first union activist retaliated against! I just wrote a 
@theactionnet
 letter: GUTTMACHER FIRES UNION ACTIVIST ON DAY 1 - TAKE ACTION NOW. Send your own:
actionnetwork.org
GUTTMACHER FIRES UNION ACTIVIST ON DAY 1 - TAKE ACTION NOW
TODAY, JULY 12, less than an hour after Guttmacher Employees United won their union 61-2, the Guttmacher Institute FIRED Sam Heyne, a leading organizing committee member. Sam was pulled into an...
12:46 PM · Jul 12, 2022
4
 Likes"
1546941885599694848,"mother of pigeons
@fightlongdefeat
So why did you retaliate against one of the leading organizers within an hour of the election and fire her?
Guttmacher Employees United
@guttunion
·
Jul 12, 2022
We hate to break up the party, but one of our organizing committee members was just fired in an impromptu meeting less than an hour after we won our union. This is incredibly upsetting and we are doing everything we can to resolve this and ensure our colleague is okay.
12:37 PM · Jul 12, 2022
3
 Reposts
44
 Likes"
1546940184335421441,"abu jabba
@Abu_Jabba
Hey 
@Guttmacher
 this is absurd and, frankly, retaliatory and illegal. Not ok.
OPEIU Local 153
@opeiu153
·
Jul 12, 2022
After winning their election 61-2, union leader Sam Heyne was pulled into a meeting with her boss, denied Weingarten Rights, and FIRED. We need YOU to tell @Guttmacher to respect @guttunion, STOP UNION BUSTING, and REINSTATE SAM NOW! #1u #union 

https://actionnetwork.org/letters/guttmacher-union-busting…
12:30 PM · Jul 12, 2022
1
 Like"
1546929955627573250,"Guttmacher Employees United
@guttunion
Want to help us out? Sign our petition to management demanding they reinstate our colleague! https://actionnetwork.org/letters/guttmacher-union-busting…
Guttmacher Employees United
@guttunion
·
Jul 12, 2022
We hate to break up the party, but one of our organizing committee members was just fired in an impromptu meeting less than an hour after we won our union. This is incredibly upsetting and we are doing everything we can to resolve this and ensure our colleague is okay.
11:50 AM · Jul 12, 2022
68
 Reposts
7
 Quotes
101
 Likes
1
 Bookmark"
1546929798269771778,"OPEIU Local 153
@opeiu153
After winning their election 61-2, union leader Sam Heyne was pulled into a meeting with her boss, denied Weingarten Rights, and FIRED. We need YOU to tell 
@Guttmacher
 to respect 
@guttunion
, STOP UNION BUSTING, and REINSTATE SAM NOW! #1u #union
actionnetwork.org
GUTTMACHER FIRES UNION ACTIVIST ON DAY 1 - TAKE ACTION NOW
TODAY, JULY 12, less than an hour after Guttmacher Employees United won their union 61-2, the Guttmacher Institute FIRED Sam Heyne, a leading organizing committee member. Sam was pulled into an...
11:49 AM · Jul 12, 2022
92
 Reposts
19
 Quotes
118
 Likes
3
 Bookmarks"
1546612809328386055,"Acyn
@Acyn
Dana: None of us and you do not have a first amendment right to protest judges. You explicitly and specifically do not have the right…
0:51
2:50 PM · Jul 11, 2022
192
 Reposts
393
 Quotes
1,257
 Likes
82
 Bookmarks"
1309173117571526658,"The Washington Times
@WashTimes
Trump-supporting family's garage torched, tagged with 'Biden 2020' graffiti in Minnesota
washingtontimes.com
Trump-supporting family’s garage torched, tagged with ‘Bid
Federal and local authorities are investigating a suspected arson after a Minnesota family that had a ""Trump 2020"" flag on one of their vehicles saw their garage torched and tagged with &quo
9:49 AM · Sep 24, 2020
48
 Reposts
11
 Quotes
59
 Likes
2
 Bookmarks"
1547681568663035908,"Tea Pain
@TeaPainUSA
Mehmet Oz served in the Turkish military. He votes in their elections. He worked for their national airline. And he’s close with their dictator. He’s too dangerous to be in the United States senate.

RT far and wide to warn others about the dangers of Oz!
0:34
#RejectOz
Click on the link in the video to help us defend and expand our senate majority in November.
From 
Really American
1:36 PM · Jul 14, 2022
2,869
 Reposts
123
 Quotes
4,313
 Likes
19
 Bookmarks"
1547986665192296449,"The Associated Press
@AP
President Joe Biden on Friday became the first U.S. president to fly directly from Israel to Jeddah, Saudi Arabia, signaling warming ties amid Iran threat.
apnews.com
The Latest: Biden trip won't immediately impact gas prices
President Joe Biden says gas prices across the U.S. “have been coming down every single day to the best of my knowledge.”
9:49 AM · Jul 15, 2022
123
 Reposts
39
 Quotes
418
 Likes
10
 Bookmarks"
1548631146199670784,"CNN
@CNN
It's not just that US Supreme Court majorities upheld Mississippi's 15-week abortion ban and overturned Roe v. Wade. The opinion also skewed the crux of the conversation going forward -- with just three words.
https://cnn.it/3cnVz0Y
4:30 AM · Jul 17, 2022
44
 Reposts
15
 Quotes
157
 Likes
2
 Bookmarks"
1547907593485463552,"Fox News
@FoxNews
Mom believes she was poisoned by fentanyl from picking up dollar bill: 'It was taking over my body'
foxnews.com
Kentucky mom believes she was poisoned by fentanyl from picking up dollar bill: 'It was taking over...
A Kentucky woman was hospitalized after picking up a dollar bill while traveling and is warning others against the dangers of fentanyl-laced bills
4:35 AM · Jul 15, 2022
70
 Reposts
62
 Quotes
230
 Likes
9
 Bookmarks"
1548340766920978434,"Ron Filipkowski
@RonFilipkowski
Ted says he wants the Supreme Court to overturn the gay marriage decision in Obergefell.
0:11
9:16 AM · Jul 16, 2022
1,614
 Reposts
866
 Quotes
3,053
 Likes
162
 Bookmarks"
1534998824053157888,"Kimberly Guilfoyle
@kimguilfoyle
Reminder:

President Trump wanted to deploy 10,000 National Guardsmen on January 6th.

Nancy Pelosi's Capitol Police rejected the assistance.
1:40 PM · Jun 9, 2022
7,131
 Reposts
729
 Quotes
26.4K
 Likes
91
 Bookmarks"
1548980644939763712,"Bethany S. Mandel
@bethanyshondark
The number of people lined up in masks outside to get a vaccine for a virus they’d only get by having sex with strangers. https://twitter.com/ViralNewsNYC/status/1548805251192524800…
This post is unavailable.
3:38 AM · Jul 18, 2022
419
 Reposts
1,004
 Quotes
2,547
 Likes
110
 Bookmarks"
1549055441782571009,"RNC Research
@RNCResearch
WATCH: 
@tedcruz
 blasts Biden’s deadly open border policies: 

“Where are the Democrats? The Joe Biden body bags keep piling up. ""
Senator Ted Cruz Blasts Biden’s Deadly Border Policies: “The Joe Biden Body Bags Keep Piling Up” 
8:36 AM · Jul 18, 2022
320
 Reposts
20
 Quotes
1,227
 Likes
9
 Bookmarks"
1549025843858612225,"Breitbart News
@BreitbartNews
A left-wing group linked to billionaire George Soros has won a nearly $172 million federal contract from President Joe Biden’s administration to help young border crossers avoid deportation, a report revealed this week.
breitbart.com
Soros-Linked Group Wins $172M Contract from Biden to Help Border Crossers Avoid Deportation
A group linked to billionaire George Soros has won a nearly $172 million federal contract to help young border crossers avoid deportation.
6:38 AM · Jul 18, 2022
432
 Reposts
76
 Quotes
483
 Likes
13
 Bookmarks"
1549079088618508290,"Ted Cruz
@tedcruz
Utterly corrupt:  Joe Biden giving your tax $$ to his friends to promote open borders.
Breitbart News
@BreitbartNews
·
Jul 18, 2022
A left-wing group linked to billionaire George Soros has won a nearly $172 million federal contract from President Joe Biden’s administration to help young border crossers avoid deportation, a report revealed this week. https://trib.al/3CjBLDM
10:10 AM · Jul 18, 2022
669
 Reposts
44
 Quotes
2,443
 Likes
9
 Bookmarks"
1549072537556250624,"Ted Cruz
@tedcruz
Miraculous:  Prince Harry calls out Joe Biden’s ""rolling back of Constitutional rights in the United States"" as ""a global assault on democracy & freedom.""

Who would have thought the prince would speak out in support of free speech, religious liberty & the Second Amendment? 
Forbes
@Forbes
·
Jul 18, 2022
#BREAKING: At the United Nations, Prince Harry calls out ""the rolling back of Constitutional rights in the United States"" as part of ""a global assault on democracy and freedom.""
2:32
9:44 AM · Jul 18, 2022
474
 Reposts
81
 Quotes
3,731
 Likes
31
 Bookmarks"
1549105609420808194,"Rep. Marjorie Taylor Greene
@RepMTG
This Post violated the X Rules about hateful conduct. However, X has determined that it may be in the public’s interest for the Post to remain accessible. Learn more
We must do everything we can to prevent Dr. Dick Levine’s pre-teen #WeenieChop
0:07
11:55 AM · Jul 18, 2022
1,140
 Reposts
1,324
 Quotes
5,372
 Likes
20
 Bookmarks"
1549099037332107264,"WTHR.com
@WTHRcom
The armed bystander, who shot and killed the Greenwood Park Mall mass shooter, was identified as Elisjsha Dicken. He did not have a permit for the gun, but was carrying legally under Indiana's new ""Constitutional Carry"" law.
wthr.com
Police: Armed bystander shot and killed Greenwood Park Mall shooter in just 15 seconds
Those killed are 56-year-old Pedro Pineda, his wife 37-year-old Rosa Mirian Rivera de Pineda and 30-year-old Victor Gomez.
Readers added context they thought people might want to know
The law, commonly referred to as ""Constitutional Carry"", renders the entire concept of a permit moot. That's the entire point.

The second sentence of the law's digest: ""Repeals the law that requires a person to obtain a license to carry a handgun in Indiana.""


iga.in.gov/legislative/20…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
11:29 AM · Jul 18, 2022
552
 Reposts
368
 Quotes
3,244
 Likes
65
 Bookmarks"
1548638858786521089,"Richard Burgon MP
@RichardBurgon
When climate change deniers say we had a heatwave like this in 1976 show them this.

We shouldn't have political leaders debating whether to abandon Net Zero 2050 commitments.

In fact we need to get there much much faster.

We need to treat climate change as the emergency it is.
5:00 AM · Jul 17, 2022
1,256
 Reposts
70
 Quotes
2,874
 Likes
47
 Bookmarks"
1548877149204987904,"Ben Spielberg
@BenSpielberg
Yes, it is sadly true that there are Democrats who argue that “tax breaks for rich people” and “affordable housing” are the same thing, using the same faulty trickle-down Econ 101 logic as Republicans.
Adam Jentleson
@AJentleson
·
Jul 17, 2022
You can’t make it up
8:47 PM · Jul 17, 2022
11
 Reposts
21
 Quotes
105
 Likes
5
 Bookmarks"
1549091973008486402,"John Iadarola
@johniadarola
CHILLING: Asked point-blank whether he would be ""okay with the Supreme Court leaving the question of interracial marriage to the states,"" Senator Mike Braun replied in the affirmative.
11:01 AM · Jul 18, 2022
4,821
 Reposts
1,180
 Quotes
20.6K
 Likes
475
 Bookmarks"
1549769240340832256,"Derek Thompson
@DKThomp
What happened is scientists discovered chlorofluorocarbons were bad for the ozone, countries believed them, the Montreal Protocol was signed, and CFC use fell by 99.7%, leading to the stabilization of the ozone layer, perhaps the greatest example of global cooperation in history.
Matt Walsh
@MattWalshBlog
·
Jul 20, 2022
Remember when they spent years telling us to panic over the hole in the ozone layer and then suddenly just stopped talking about it and nobody ever mentioned the ozone layer again?
Readers added context
24 nations signed the Montreal Protocol limiting the use of CFCs in 1987. Scientists estimate that if the Montreal Protocol had never been implemented, the hole would have grown by 40 percent by 2013. Instead, the hole is expected to completely heal by 2050.

smithsonianmag.com/science-nature…
7:52 AM · Jul 20, 2022
36.1K
 Reposts
810
 Quotes
213.7K
 Likes
4,331
 Bookmarks"
1549809724513722374,"Alexandria Ocasio-Cortez
@AOC
No faking here. Putting your hands behind your back is a best practice while detained, handcuffed or not, to avoid escalating charges like resisting arrest.

But given how you lied about a fellow rape survivor for “points,” as you put it to me, I don’t expect much else from you.
10:33 AM · Jul 20, 2022
11.1K
 Reposts
2,800
 Quotes
125.4K
 Likes
583
 Bookmarks"
1549790416614064137,"Rep. Lucy McBath
@RepLucyMcBath
With assault rifles, exit wounds can be a foot wide. The victim’s skull explodes on impact. Organs rupture, bones shatter, the shards serve as shrapnel and tear tissue to pieces.

There is a reason we never see the images after a mass murder—many of the bodies no longer exist.
1:18
9:16 AM · Jul 20, 2022
525
 Reposts
1,929
 Quotes
1,138
 Likes
121
 Bookmarks"
1549791243852464129,"Women's March
@womensmarch
Trans women are women. That's it. That's the tweet.
9:20 AM · Jul 20, 2022
5,274
 Reposts
2,354
 Quotes
40.1K
 Likes
307
 Bookmarks"
1550186094989279234,"Women's March
@womensmarch
Abortion is safer than giving birth. Just saying.
11:29 AM · Jul 21, 2022
380
 Reposts
1,439
 Quotes
2,825
 Likes
66
 Bookmarks"
1549802884514070534,"The Jewish Vote
@TheJewishVote
The Jewish Vote endorses 
@yuhline
 for #NY10!
She always shows up for her constituents, particularly those struggling with food & housing insecurity, and supporting Jewish & Asian New Yorkers in the aftermath of hate violence. Let's send her to Congress!
https://jfrej.org/news/2022/07/the-jewish-vote-endorses-yuh-line-niou-for-open-seat-in-new-yorks-10th-congressional-district…
ALT
Team Niou York
10:06 AM · Jul 20, 2022
76
 Reposts
38
 Quotes
272
 Likes
3
 Bookmarks"
1551705165983621120,"Rep. Marjorie Taylor Greene
@RepMTG
I am being attacked by the godless left because I said I’m a proud Christian Nationalist.

These evil people are even calling me a Nazi because I proudly love my country and my God.

The left has shown us exactly who they are.

They hate America, they hate God, and they hate us.
4:05 PM · Jul 25, 2022
6,770
 Reposts
2,148
 Quotes
38.5K
 Likes
149
 Bookmarks"
1552078747817447426,"House Rules Committee
@RulesReps
FLOOR ALERT: 
@HouseDemocrats
 blocked 
@HouseGOP
 requests to consider 
@RepMichaelGuest
's resolution to show support for our brave border patrol, who are facing the impossible task of securing Biden's open border that’s created the worst humanitarian & security crisis in history.
4:02
4:49 PM · Jul 26, 2022
77
 Reposts
15
 Quotes
170
 Likes
2
 Bookmarks"
1552061873616572416,"Ronny Jackson
@RonnyJacksonTX
Democrats want to send us back to the Stone Age. Their “green agenda” will ban farming and outlaw gasoline. They will bankrupt every American to achieve their goals. We MUST stop them!!
3:42 PM · Jul 26, 2022
1,776
 Reposts
123
 Quotes
7,096
 Likes
8
 Bookmarks"
1552101051821690883,"Sara Sidner
@sarasidnerCNN
Former President Donald Trump is now officially  under criminal investigation by the Justice Dept according to the Washington Post and excellent reporter ⁦
@jdawsey1
⁩ was live on AC360 to talk through the reporting  https://washingtonpost.com/national-security/2022/07/26/trump-justice-investigation-january-6/…
6:18 PM · Jul 26, 2022
176
 Reposts
23
 Quotes
818
 Likes
9
 Bookmarks"
1558667600456028160,"Historic Vids
@historyinmemes
Rejected Designs For The Eiffel Tower
9:11 PM · Aug 13, 2022
485
 Reposts
48
 Quotes
3,371
 Likes
109
 Bookmarks"
1559264077175697408,"Dash Dobrofsky
@DashDobrofsky
Trump got his passports seized by the FBI. This means Trump can no longer flee to Saudi Arabia. He can no longer seek asylum in Russia. Trump can’t run away from this. He has to stay in the US — the country he betrayed — until he is indicted for one of his many federal crimes.
Readers added context they thought people might want to know
It appears the passports were not 'seized;' they were with items siezed by the FBI but were found by a team that checks for privleged information or other items that should be returned and set aside to be released back to Trump.  mobile.twitter.com/kyledcheney/st…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
12:41 PM · Aug 15, 2022
1,874
 Reposts
128
 Quotes
9,837
 Likes
25
 Bookmarks"
1559312970173259784,"Norah O'Donnell
@NorahODonnell
NEW: According to a DOJ official, the FBI is NOT in possession of former President Trump's passports. Trump had accused the FBI of stealing his three passports during the search of his Mar-a-Lago home.
Readers added context they thought people might want to know
A representative, from another network, tweeted the correct information demonstrating that the passports were taken and then subsequently returned. 
twitter.com/KellyO/status/…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
3:55 PM · Aug 15, 2022
9,220
 Reposts
3,338
 Quotes
36.9K
 Likes
304
 Bookmarks"
1559242579375439873,"Rep. Marjorie Taylor Greene
@RepMTG
Lock Them Up!!!
11:16 AM · Aug 15, 2022
8,003
 Reposts
679
 Quotes
36.2K
 Likes
67
 Bookmarks"
1559247677023342592,"Palmer Report
@PalmerReport
If you're under federal criminal investigation for stealing nuclear secrets and you're trying to convince the public you're innocent, it's a really dumb idea to admit you have multiple passports
11:36 AM · Aug 15, 2022
1,105
 Reposts
22
 Quotes
5,834
 Likes
15
 Bookmarks"
1559535679931023361,"Aaron Rupar
@atrupar
Five years ago yesterday, Trump said there were ""very fine people on both sides"" of a white supremacist rally in Charlottesville, Virginia
youtube.com
President Donald Trump On Charlottesville: You Had Very Fine People,...
President Donald Trump answers questions at a press briefing on infrastructure at Trump Tower in New York.» Subscribe to CNBC: http://cnb.cx/SubscribeCNBCAbo...
6:40 AM · Aug 16, 2022
523
 Reposts
53
 Quotes
1,816
 Likes
13
 Bookmarks"
