tweetId,tweetText
1601059434330890241,"Elon Musk
@elonmusk
As 
@bariweiss
 clearly describes, the rules were enforced against the right, but not against the left
7:41 PM · Dec 8, 2022"
1604169101861158912,"Insider Business
@BusinessInsider
Former Twitter employees launch Spill, a refuge for 'Black Twitter,' after hate speech soars under Elon Musk's leadership
businessinsider.com
Former Twitter employees launch Spill, a refuge for 'Black Twitter,' after hate speech soars under...
Alphonzo ""Phonz"" Terrell and DeVaris Brown, former employees of Twitter, announced the Spill waitlist Friday and quickly received 20,000 sign ups.
9:38 AM · Dec 17, 2022
·
97.7K
 Views"
1604038970534514688,"New York Post
@nypost
Norwegian actress Tonje Gjevjon faces up to 3 years in prison for saying men cannot be lesbians https://trib.al/zgCs4Hx
1:01 AM · Dec 17, 2022
·
177.7K
 Views"
1605751886887284736,"Lior Pachter
@lpachter
You have to hand it to Lex Fridman. His grift is not an amateur job. Take his Twitter photo. A professor standing in front of a blackboard with some math. Right?
Readers added context they thought people might want to know
Lex Fridman is a research scientist at MIT.

mit.edu/directory/?id=…
lexfridman.com
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
6:27 PM · Dec 21, 2022
·
1.1M
 Views
236
 Reposts
145
 Quotes
2,002
 Likes
398
 Bookmarks"
1606627557021212672,"Elon Musk
@elonmusk
1. The message is actually still up. This is fake news.

2. Twitter doesn’t prevent suicide.
4:27 AM · Dec 24, 2022
·
1.5M
 Views
Who can reply?
People @wongmjane follows or mentioned can reply"
1608945730181533696,"Elizabeth Warren
@ewarren
What’s your New Year’s resolution? I’ll start with a few for Washington: Tax the rich. Ensure universal child care. Make the Supreme Court follow a basic code of ethics.
1:58 PM · Dec 30, 2022
·
2.2M
 Views"
1609230551222820867,"Jill Filipovic
@JillFilipovic
Benedict helped to cover up endemic sexual abuse and then blamed it on secularization and the sexual revolution. He called Islam ""evil and inhuman."" He traveled to Africa and told people that condoms would make the AIDS crisis worse.
nytimes.com
Benedict was criticized for his handling of the church’s sex abuse scandal.
His efforts to rid the church of what he called “filth” went further than those of John Paul II, but he was reluctant to hold bishops accountable.
Readers added context they thought people might want to know
In 2006, during a lecture on religious tolerance, Benedict quoted a 1391 writing by Manuel II, in which Manuel referred to Islam as ""evil."" Benedict did not coin the phrase,clarified it did not represent his belief, and later expressed ""deep regrets"" it was misinterpreted.

nytimes.com/2006/09/19/opi…
theinterfaithobserver.org/journal-articl…
vatican.va/content/benedi…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
8:50 AM · Dec 31, 2022
·
18.1K
 Views"
1609711494081679360,"Rebecca Parson
@rebeccaeparson
Sick kids with strep can’t get amoxicillin because capitalism exists to enrich the rich, not save human lives. A rationally planned healthcare system designed to preserve human health would not have critical shortages while bored billionaires get plastic surgery.
Readers added context they thought people might want to know
The amoxicillin shortage is due to a surge in RSV among children. Texas A&M pharmacist explains why in this well sourced document. today.tamu.edu/2022/12/12/wha…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
4:41 PM · Jan 1, 2023
·
343.7K
 Views"
1610103238795341824,"Lauren Tolmachoff
@glendalelauren
The fact that the NFL gave teams 5 minutes to resume play after administering CPR on the field to Damar Hamlin  tells you everything you need to know about their concern for player safety.
6:38 PM · Jan 2, 2023
·
3.1M
 Views"
1610738574802190336,"Congresswoman Rashida Tlaib
@RepRashida
2022 was one of the deadliest years for Palestinians on record. Israeli forces and settlers killed more than 200 Palestinians, including more than 50 children, injured thousands more and demolished over 800 Palestinian homes.

Congress must stop funding apartheid.
Jewish Voice for Peace
@jvplive
·
Jan 3
Just days after the new Israeli government is sworn in, families in Masafer Yatta are already facing more ethnic cleansing.
The Israeli military's ongoing expulsion of Masafer Yatta residents will now be accelerated at an even faster rate. Don't look away. #SaveMasaferYatta twitter.com/basel_adra/sta…
12:42 PM · Jan 4, 2023
·
942.4K
 Views"
1611610042020823040,"RNC Research
@RNCResearch
Speaker McCarthy: ""Our very first bill will repeal the funding for 87,000 new IRS agents.""
10:25 PM · Jan 6, 2023
·
5.1M
 Views"
1611718278317223937,"Mike Sington
@MikeSington
Liar George Santos appears to flash white power sign on the House floor.
5:35 AM · Jan 7, 2023
 from Los Angeles, CA·
4M
 Views"
1617175336923398147,"Andrea Junker
@Strandjunker
Did you know? When Bill Clinton banned assault weapons in 1994, mass shootings dropped by 43%. After George W. Bush and the GOP let the assault weapons ban expire in 2004, mass shootings increased by 245%. — These numbers tell a story.
7:00 AM · Jan 22, 2023
·
2.1M
 Views"
1622406061889044486,"Jess
@MeetJess
COVID-19 increases risk of developing Alzheimer's by 50-80% in older adults
news-medical.net
COVID-19 increases risk of developing Alzheimer's by 50-80% in older adults
In a recent study published in the Journal of Alzheimer’s Disease, researchers investigated whether severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infections could trigger the develop...
5:25 PM · Feb 5, 2023
·
140.4K
 Views"
1623107173218754562,"Cody Schenck
@cschenck33
Realized this was budget deficit instead of trade deficit. Probably should have some context 
@CommunityNotes
 : decreased $1T in a year only after it increased by $2T in his first year in office.
3:51 PM · Feb 7, 2023
·
1,204
 Views"
1623151549974208514,"Rep. George Santos
@RepSantosNY03
False. Republicans do not want to cut Social Security or Medicare. #SOTU
6:47 PM · Feb 7, 2023
·
534K
 Views"
1623024013344747520,"Lauren Boebert
@laurenboebert
Tax season is here but did you know that prior to 1913, Americans kept 100% of their paychecks?

In a little over 100 years we have gone from that to armed IRS agents and a tax code that's crippling hard working Americans.

This is your daily reminder that TAXATION IS THEFT!
10:20 AM · Feb 7, 2023
·
2.5M
 Views"
963266259143024640,"Jeremy McLellan
@JeremyMcLellan
Yesterday a little girl with Down syndrome ran up to Pope Francis while he was preaching and when his security guards tried to block her, he said “come sit next to me” and held her hand for the rest of the sermon. Love this so much. 
8:19 PM · Feb 12, 2018"
963093131527884803,"Andrés Echevarría
@Politiminds
File this under #mademesmile: ""A girl with Down syndrome got up during service and went toward Pope Francis. Security quickly moved in to take her back to her mom. The Pope stopped them and said to her 'come sit next to me.' ""
8:51 AM · Feb 12, 2018"
1624924228570034177,"James Ray ☭
@GoodVibePolitik
Just a reminder that Pat Tillman, the man in the ad the NFL just opened the Super Bowl up with, was shot in the head by his own men in an intentional friendly fire incident after he became openly critical of U.S. war efforts (particularly in Iraq).
4:11 PM · Feb 12, 2023
·
6.4M
 Views"
1625479996062965760,"Publishers Weekly
@PublishersWkly
Op-Ed by Margaret Atwood: ""To those who seek to stop young people from reading The Handmaid’s Tale: Good luck with that. It’ll only make them want to read it."" | 
@TheAtlantic
 https://pwne.ws/3Xwm31U
5:00 AM · Feb 14, 2023
·
95.4K
 Views"
1626722296852357120,"Oli London
@OliLondonTV
PREORDERDetransition: A Memoir

“How one man's struggles with self-identity & detransition lays challenge to the very foundations of the gender ideology movement”

Simon & Schuster https://simonandschuster.com/books/Detransition/Oli-London/9781510778061…

Amazon https://amazon.com/exec/obidos/ASIN/1510778063?tag=simonsayscom…

Barnes & Noble https://barnesandnoble.com/w/detransition-oli-london/1143063088;jsessionid=4A981840E5A56ED8DC9498FE7435E7AA.prodny_store02-atgap14?ean=9781510778061&st=AFF&2sid=Simon%20&%20Schuster_7567305_NA&sourceId=AFFSimon%20&%20Schuster…
3:16 PM · Feb 17, 2023
·
8.6M
 Views"
1631712771556483073,"The Times and The Sunday Times
@thetimes
The Duke and Duchess of Sussex are “OK” about the King’s decision to evict them from Frogmore Cottage, The Times can reveal
thetimes.co.uk
Harry and Meghan are ‘OK’ about leaving Frogmore Cottage
The Duke and Duchess of Sussex are “OK” about the King’s decision to evict them from Frogmore Cottage, The Times can reveal. They were not “stunned” at the requ
9:46 AM · Mar 3, 2023
·
48K
 Views"
1632676643667087360,"The National
@ScotNational
A coronation party map has shown NO events registered in Scotland
thenational.scot
UK coronation party map shows NO events registered in Scotland
THE Government has released a map tracking all the coronation events taking place throughout the UK - which showed NONE registered in Scotland.
Readers added context they thought people might want to know
Events are being registered continuously by communities. There are events currently registered in Scotland.
coronation.gov.uk/events/
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
1:37 AM · Mar 6, 2023
·
168.2K
 Views"
1637257899180171266,"Stew Peters
@realstewpeters
The war on Whites is now raging against small children. 

The woman filming this is an animal and deserves the Old Yeller treatment.
The following media includes potentially sensitive content. Change settings
View
Readers added context they thought people might want to know
The video was taken not by a ‘woman’ but by a then-12 year old boy. The incident happened in 2013 and at the time the little girl’s father said that the group of kids played together often, that he trusted the other kids’ father, and that he didn’t believe race was involved. 

nydailynews.com/news/national/…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
6:01 PM · Mar 18, 2023
·
977K
 Views"
1637573821170327553,"Mo
@TweetsbyMo4U
Disgusting...and NOW Twitter wants to say it's okay because other users say it was in 2013? And, it's okay because supposedly a 12 yr old boy did the video? WTH? They ho back 30 plus year to persecute a republican
The following media includes potentially sensitive content. Change settings
View
2:56 PM · Mar 19, 2023
·
55
 Views"
1639303082977763333,"Ed Krassenstein
@EdKrassen
BREAKING: A Waukesha, Wisconsin school just banned students from singing the song ""Rainbowland"" by 
@MileyCyrus
 and 
@DollyParton
 because they believe kids are too immature to hear this song that they claim focuses on ""controversial issues"". The lyrics in question are as follows:

""Wouldn't it be nice 
To live in paradise?
Where we're free to be exactly who we are
Let's all dig down deep inside
Brush the judgment and fear aside
Make wrong things right
And end the fight""

Are you kidding me? Singing about ""freedom"" and not caring about ""judgement"" are now ""too woke"" for Republicans?

Anti-wokism is a facade for Fascism!
(Listen to the lyrics below)
9:28 AM · Mar 24, 2023
·
4.8M
 Views"
1643989108971409416,"Jonathan Weisman
@jonathanweisman
I'm gifting this story to show the followers of 
@equalityAlec
 that the entire top, including the headline, is about the point of view he somehow thinks is not reflected in it. Read it for yourselves. Oy, Twitter. https://nytimes.com/2023/04/05/us/politics/chicago-mayor-election-democrats-crime.html?unlocked_article_code=3l8S9hl6_9KpnttCwSNIpF7fDR9MdCCLhTF3nNzfTx_euMwnnd1lMC1--ma1MOkdcEVR1bn4k22Jli33liC17NAviMn5Davzd64loJYEpS4f6FcvMLFzJUINsFAPDIJb66a1j1LSUhkfX__ke6hP4QKLDW1U-uHBgK2KsKTq1SIUI_LMN5A6Vw_uXLLa3ZD5AF161kTWs4VQ7kPppY9q3MuZN0vLjVq8HTNOs0Hx93Dr28A2Shf0MxoIggJp6uri07BphO-AR-ecxpBm7IR14aYjhJGeNXdPtciCsaPZqsXzmP5GBY15_HkDitA0driL54eQWAa7aB-poPA6bZChsBnXI5uL-4TVoZ-pCfriok_fUAlg&smid=url-share…
Alec Karakatsanis
@equalityAlec
·
Apr 6
THREAD.  The New York Times reporting on the Chicago Mayor race has repeatedly raised ethical problems.  But one aspect of Jonathan Weisman's reporting is particularly egregious misinformation.  Other reporters should be concerned about the integrity of the paper.
7:48 AM · Apr 6, 2023
·
21.5K
 Views"
1643516956807397377,"Matt Ocko
@mattocko
Bob Lee was a friend to me & multiple people in my firm. My heart goes out to his loved ones.

Chesa Boudin, & the criminal-loving city council that enabled him & a lawless SF for years, have Bob’s literal blood on their hands. Take action.

Cc 
@garrytan
 @sampullara
Jake Shields
@jakeshieldsajj
·
Apr 4
Replying to @jakeshieldsajj
I didn’t want to be the one to leak the name but now it’s out 

Bob Lee is an extremely high profile tech guy so hopefully this will at least bring attention to these problems
12:32 AM · Apr 5, 2023
·
282.9K
 Views
Who can reply?
People @mattocko follows or mentioned can reply"
1647298061406728194,"Shannon Watts
@shannonrwatts
NEW: A Nashville Walgreens employee pulled out a pistol and shot a pregnant woman he says he thought was shoplifting. Doctors performed an emergency c-section; both the woman and her baby are in critical condition. The employee is claiming self-defense.
wkrn.com
Pregnant woman shot by Walgreens employee in East Nashville
A self-defense claim is under investigation after a pregnant woman was shot in a Walgreens parking lot, forcing doctors to perform an emergency cesarean section and deliver her premature baby.
10:57 AM · Apr 15, 2023
·
17M
 Views"
1647644738093297668,"Steven Donziger
@SDonziger
TW: graphic images.

Lashawn Thompson (below) died after being devoured by insects and brutalized for 3 months in a filthy cell in the Atlanta jail. He never was convicted of a crime and had been charged with a misdemeanor. 

State-sanctioned torture. 
https://wsws.org/en/articles/2023/04/14/dcmp-a14.html…
The following media includes potentially sensitive content. Change settings
View
Readers added context they thought people might want to know
Right photo is Joshua McLemore who reportedly died from dehydration and starvation in an Indiana county jail. 

cbsnews.com/news/joshua-mc…

No official report has been made public of Lashawn Thompson’s health status at the time of death. His family says sanitary conditions and insects contributed.

cnn.com/2023/04/13/us/…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
9:54 AM · Apr 16, 2023
·
2.5M
 Views"
1648824681925947392,"Patrick S. Tomlinson
@stealthygeek
From what we can tell, our stalkers used the personal information they've doxxed to open a Telegram account under my name and phone number, as well as a Gemini crypto wallet using my email address and possibly Social Security number which they've previously used for fraud. 8/
4:03 PM · Apr 19, 2023
·
55.9K
 Views"
1650309429944807424,"Dr Jordan B Peterson
@jordanbpeterson
Boycott 
@Maybelline
Oli London
@OliLondonTV
·
Apr 23
Introducing the new face of MAC Makeup…
Readers added context they thought people might want to know
MAC is owned by Estée Lauder. Maybelline is owned by L'Oréal. There are many popular makeup brands that share a parent company but that is not the case with Maybelline and MAC, which are two different brands with different ownership. seekingalpha.com/article/456870…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
6:23 PM · Apr 23, 2023
·
4.9M
 Views"
1650533617636966400,"Don Lemon
@donlemon
9:14 AM · Apr 24, 2023
·
47.8M
 Views"
1655975025504124930,"The Redheaded libertarian
@TRHLofficial
9:36 AM · May 9, 2023
·
2.4M
 Views"
1655985855079514115,"The Redheaded libertarian
@TRHLofficial
Why is the corporate press so threatened by people questioning the authenticity of a Mexican neo-nazi’s Russian social media account uncovered by state funded media?
10:19 AM · May 9, 2023
·
1.4M
 Views"
1657181293875023873,"Pat Ryan
@PatRyanUC
This is bullshit. 20 veterans lost their housing tonight because of incompetence by New York City government. 

I am doing everything I can to ensure these service members have a bed to sleep in tonight. 

Let me be clear. This will not be tolerated.
Bernadette Hogan
@bern_hogan
·
May 12
New: 20 homeless veterans have been kicked out from upstate hotels - including the Crossroads in Newburgh - to make room for migrants bussed from NYC, per a nonprofit that works with the vets. Vets were told their ""extended stay"" was no longer an option.

https://nypost.com/2023/05/12/homeless-vets-are-being-booted-from-ny-hotels-to-make-room-for-migrants-advocates/?utm_source=twitter&utm_medium=social&utm_campaign=nypost_sitebuttons…
Readers added context
The NY Post wrote a retraction on 5/18/2023. Sharon Toney-Finch had lied to the media. 

nypost.com/2023/05/18/adv…
5:29 PM · May 12, 2023
·
791.3K
 Views"
1659255118196355073,"Elon Musk
@elonmusk
Was the Internet Archive manipulated for nepotistic reasons?
Paul D. Thacker
@thackerpd
·
May 18
Replying to @thackerpd
3. The month prior, Taylor Lorenz got this tiny account banned. Surprise!

The account detailed Lorenz as a Manhattan rich girl, who attended Swiss boarding school, and whose uncle owns Internet Archive, thus erasing her past.
Readers added context
The Internet Archive is a nonprofit organisation chaired by Brewster Kahle thus no single individual owns The Internet Archive. 

en.wikipedia.org/wiki/Internet_… 

middlebury.libguides.com/internetarchive

Moreover, one can request their own site to be excluded from the Way back Machine via this link:

help.archive.org/help/how-do-i-…
Readers added context they thought people might want to know
The internet archive's founder, Brewster Kahle, is not related to Taylor Lorenz and has said that he has never met her. The site is a 501(c)(3) and has no 'owner.' 

archive.org/about/
twitter.com/brewster_kahle…

The site removes individuals' social media profiles on request, no special contacts or nepotism required. 

help.archive.org/help/how-do-i-…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
10:50 AM · May 18, 2023
·
4.6M
 Views"
1658944752245690368,"Sam Hoadley-Brill
@deonteleologist
The new law will allow the state to take custody of a child if they have been “subjected to or [are] threatened with being subjected to” gender-affirming care, which includes puberty blockers and hormone replacement therapy.
newrepublic.com
Ron DeSantis Signs Law Allowing Trans Kids to Be Taken From Their Families
The state can now kidnap kids in Florida.
2:17 PM · May 17, 2023
·
1.3M
 Views"
1661131819717390336,"Amanda Gorman
@TheAmandaGorman
PEN America and 3 others
3:07 PM · May 23, 2023
·
11.6M
 Views"
1661903048078131201,"Andy Ngô
@MrAndyNgo
Another reason to not believe far-left activists who self-identify as journalists. They also often use block automation so that 
@CommunityNotes
 users cannot correct their disinformation and lies.
Talia Jane
@taliaotg
·
May 25
A Hunter College adjunct was fired after confronting a conservative anti-abortion group. She has since faced prolific harassment & death threats & fear for her life.

NYPD arrested HER on harassment & menacing charges after a NYPost reporter stalked her. https://hyperallergic.com/824363/artist-shellyne-rodriguez-arrested-in-the-bronx/…
Readers added context
The former Hunter College professor was arrested for holding a machete to the neck of a NYPost reporter and threatening to kill him.

“Hunter College strongly condemns the unacceptable actions of Shellyne Rodriguez”

abcnews.go.com/amp/US/wireSto…
Readers added context they thought people might want to know
Community notes handles are separate from Twitter handles. One advantage of this system is that it's impossible to avoid getting community notes by using Twitter's block feature to block users who leave notes on your tweets.  

help.twitter.com/en/using-twitt…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
6:12 PM · May 25, 2023
·
32.5K
 Views"
1662032240522543108,"Andy Ngô
@MrAndyNgo
Gender theory ideologues credentialed to perform surgeries is a horror plot. Oregon’s governor is likely to sign into law a bill that allows for minors as young as 15 to get sterilizing procedures (“bottom surgery”) without parental knowledge.
From 
Rep. Real Diehl
2:45 AM · May 26, 2023
·
1.3M
 Views
2,640
 Reposts
444
 Quotes
7,866
 Likes
531
 Bookmarks"
1663501803487371266,"BBC Current Affairs
@BBC_CurrAff
The possibility the Covid virus leaked from a laboratory should not be ruled out, a former top Chinese government scientist has told 
@TheJohnSudworth
.

Click to read more and hear the full story on 'Fever: The Hunt for Covid's Origin' on 
@BBCSounds
.
bbc.co.uk
Covid: Top Chinese scientist says don’t rule out lab leak
The man who led China's pandemic response says inquiries into its origins should consider everything.
4:05 AM · May 30, 2023
·
850
 Views"
1663433076066721795,"BBC News (World)
@BBCWorld
Top Chinese scientist says don’t rule out Covid lab leak
bbc.com
Covid: Top Chinese scientist says don’t rule out lab leak
The man who led China's pandemic response says inquiries into its origins should consider everything.
11:32 PM · May 29, 2023
·
642.3K
 Views"
1666199048884482049,"chateau bunny
@cocainecross
𝐓𝐡𝐞 𝐥𝐢𝐞: “Amber lied about being sexually assaulted with a broken bottle / didn’t seek medical attention”

𝐓𝐡𝐞 𝐭𝐫𝐮𝐭𝐡: Amber never claimed she was penetrated with a broken bottle. Both in reports to medical professionals and in her testimony, she recalls disassociating during the assault and HOPING the bottle wasn’t broken as there was so much glass and broken bottles around them. The assertion she’s lying because she didn’t seek medical attention after the assault is a heinous victim blaming tactic that ignores the fact most women don’t seek medical attention after being raped. It’s also worth noting Depp kept a team of in-house nurses and doctors on-call that could privately treat him and his wife. This testimony of SA was previously sealed in the UK, yet Amber was forced to recall it on live television - in front of strangers and the world - in an attempt to discredit and humiliate her. I hate even having to address this incident because it’s so sensitive and private, but in the interest of providing factual information to dispel lies it felt necessary to include.
0:33
1:10
2:43 PM · Jun 6, 2023
·
250.1K
 Views
Who can reply?
People @cocainecross follows or mentioned can reply"
1669721549828509696,"The New York Times
@nytimes
Three years after “defund the police” became a rallying cry after the murder of George Floyd, efforts largely fizzled in Minneapolis and beyond after activists failed to build broad support for a movement that lacked a clear definition.
nytimes.com
How ‘Defund the Police’ Failed
In Minneapolis and elsewhere, the movement faltered after crime surged and activists failed to build broad support for a goal that lacked a clear definition.
8:00 AM · Jun 16, 2023
·
187.8K
 Views"
1670036039044300802,"Rep. Marjorie Taylor Greene
@RepMTG
Liar.
President Biden
@POTUS
·
Jun 16
Guns are the #1 killer of kids in America.

More than car accidents and more than cancer. We can't let that become just another statistic.

Let's ban AR-15-style firearms and other assault weapons.
4:49 AM · Jun 17, 2023
·
830.9K
 Views"
1671134929969885185,"SpaceWeatherNews
@SunWeatherMan
You honesty started this by accusing them and many others of misinformation. Back it up or stop crying.
5:36 AM · Jun 20, 2023
·
31K
 Views"
1673367462258065409,"Sen. Marsha Blackburn
@MarshaBlackburn
New York City wants to ban wood-fired pizzerias.   

In the name of their climate agenda, the Left wants to destroy small businesses.
9:27 AM · Jun 26, 2023
·
997.4K
 Views"
1674556118738120705,"Michael Steele
@MichaelSteele
Affirmative Action asks schools to consider race as A factor in student admissions, so Black student population at elite institutions must be AMAZING!

Well...
Harvard 6.6%
Yale 6.5%
Brown 7.0%
Princeton 4.7%
Columbia 5.1%
Cornell 5.0%

I can see why folks want to get rid of it.
4:11 PM · Jun 29, 2023
·
2.9M
 Views"
1674789675209494529,"Candidly Tiff
@tify330
Student loan forgiveness is dead. And SCOTUS says it needs to be done by CONGRESS. Like we had been saying all along.
7:39 AM · Jun 30, 2023
·
163.2K
 Views"
1674541495700066306,"Zack Bornstein
@ZackBornstein
If you’re ever wondering why the next 40 years are sucking, remember a former game show host indicted for felony espionage appointed one third of the Supreme Court
3:12 PM · Jun 29, 2023
·
2.7M
 Views"
1675478541264207874,"Ed Whelan
@EdWhelanEPPC
All the new standing experts on Twitter, and folks falsely claiming 303 Creative is ""phony case,"" are going to go ballistic when they learn that Jane Roe gave birth more than 2-1/2 years before Roe v. Wade was decided.
theatlantic.com
The Roe Baby
Norma McCorvey, the plaintiff in Roe v. Wade, never had the abortion she was seeking. She gave her baby girl up for adoption, and now that baby is an adult. After decades of keeping her identity a...
5:16 AM · Jul 2, 2023
·
1.2M
 Views
113
 Reposts
221
 Quotes
505
 Likes
51
 Bookmarks"
1675730978818633733,"Jonathan Choe Journalist (Seattle)
@choeshow
IS THIS SHADOW BANNING? Earlier today, journalist Andy Ngo(
@mrandyngo
) claimed his twitter account was not showing up on the social media platform's searches. I just tried to look up his username on my laptop and mobile phone. He is 100% correct. Ngo's account is active. But for some reason it's not popping up in the search. I had to type in his entire handle in the address bar to find him. Why is this happening Elon Musk( 
@elonmusk
?)  

BTW, I'm also having a hard time finding Ngo's official twitter account via a Google(
@Google
)  search as well.  Anyone else having this issue?
9:59 PM · Jul 2, 2023
·
233.5K
 Views"
1677348014543839262,"Attorney General Andrew Bailey
@AGAndrewBailey
Biden’s lawyers seriously just asked the Court to stay our injunction because not being able to censor speech would cause “irreparable harm.”

I think we’ve seen it all.
9:05 AM · Jul 7, 2023
·
635K
 Views"
1677371704920637440,"The Gateway Pundit
@gatewaypundit
Probably Just a Coincidence… Zuckerberg’s “Threads” Logo Was Made from Three Sixes 6-6-6 – A Satanic Symbol
thegatewaypundit.com
Probably Just a Coincidence... Zuckerberg's ""Threads"" Logo Was Made from Three Sixes 6-6-6 - A...
Meta launched their new app this week called “Threads.” Owner Mark Zuckerberg says its vision is to “create an open and friendly public space for conversation” for 1 billion-plus people.
10:39 AM · Jul 7, 2023
·
8,275
 Views"
1678552331208499202,"Amanda Michelle Gomez
@amanduhgomez
I just witnessed the most disturbing thing in Mt. P. 

This man, who’s handcuffed and has a bag over his head, hangs out in the neighborhood. 

I asked the cops why they held him before I filmed this. They said because he’s having a mental health crisis, then declined other Qs.
Readers added context they thought people might want to know
Spit Hoods are commonly used. They do not prevent persons from breathing and are intended to prevent the transmission of diseases through saliva. 
…t.com.marlin-prod.literatumonline.com/article/S0735-…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
4:50 PM · Jul 10, 2023
·
348.3K
 Views"
1679695499404902400,"TaylorLorenz.Substack.com
@TaylorLorenz
One former Twitter executive who worked on creator partnerships said that, “any kind of content monetization we’ve done in the past was based on a revenue model. This feels pulled out of thin air for a specific subset of creators that he wanted to placate”
washingtonpost.com
Far-right Twitter influencers first on Elon Musk’s monetization scheme
The first beneficiaries appear to be high-profile influencers like Andrew Tate, DC Draino, Ian Miles Cheong, Benny Johnson and Ashley St. Clair.
8:33 PM · Jul 13, 2023
·
95.8K
 Views
Who can reply?
People @TaylorLorenz follows or mentioned can reply"
1679430572647542784,"PeterSweden
@PeterSweden7
THIS IS INSANE

Britain is now saying that if you refuse to financially support your partners transgender surgery it is considered ""abusive"" and you can get 5 years in prison.

Welcome to 1984.
3:00 AM · Jul 13, 2023
·
783.9K
 Views"
