tweetId,tweetText
1664381585439719427,"XAR
@Xar_Crystal
Esto no es ninguna broma.
 ATENCION 

La Fuerza Aérea de los EE. UU. probó un dron habilitado para IA que tenía la tarea de destruir objetivos específicos. Un operador humano tenía el poder de anular el dron, por lo que el dron decidió que el operador humano era un obstáculo para su misión y lo atacó.

FUENTE - https://vice.com/en/article/4a33gj/ai-controlled-drone-goes-rogue-kills-human-operator-in-usaf-simulated-test…
Translate post
2:21 PM · Jun 1, 2023
·
736.1K
 Views"
1666261197576863744,"Matt Walsh
@MattWalshBlog
What Is A Woman got 175 million views. Tucker's first episode has 20 million views in just four hours. We're watching as Twitter becomes a legitimate platform to watch not just short clips but full monologues, shows and even films. Absolute game changer. Huge win for free speech.
6:50 PM · Jun 6, 2023
·
5.6M
 Views"
1668856165059493888,"Jean Carlo Portillo
@jeancarlopmag
El señor 
@elonmusk
 recomienda la película 
@SonidoDeLiber
 … 

La trata existe, y Eduardo decidió alzar la voz por esos millones de pequeños que día a día son abusados y vendidos para el tráfico sexual. 

Con estas banderas, con estas luchas y con estos liderazgos, México tiene futuro …

Felicidades 
@EVerastegui
 …
Translate post
Eduardo Verástegui
@EVerastegui
·
Jun 13
Thank you Elon, this is great idea! God’s children are not for sale. Can’t wait for you to see the film. ¡Dios te bendiga hermano! twitter.com/elonmusk/statu…
10:41 PM · Jun 13, 2023
·
4,415
 Views"
1674472388938055681,"Simpsonito
@SoySimpsonito
¡Mira esos estorbos! ¡Eso no se puede permitir! 
¡Ah, restaurantes caros! Esas invasiones de espacio sí se pueden ver! 
Translate post
10:38 AM · Jun 29, 2023
·
314.8K
 Views
1,125
 Reposts
59
 Quotes
6,033
 Likes
50
 Bookmarks"
1680674502055714819,"Jack Poso
@JackPosobiec
BREAKING: TRUMP ANNOUNCES HE WOULD END MILITARY TRANSFERS TO UKRAINE IN ORDER TO ACHIEVE A PEACE DEAL
Readers added context they thought people might want to know
On Fox News (7/16/2023), Trump explained how he would end Ukraine War:  ""I would tell Zelenskyy, no more. You got to make a deal. I would tell Putin, if you don't make a deal, we're going to give him a lot. We're going to [give Ukraine] more than they ever got if we have to.""
foxnews.com/video/63313055…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
1:23 PM · Jul 16, 2023
·
917.5K
 Views"
1684663379334488064,"Censored Men
@CensoredMen
#BREAKING: Blood clots discovered near heart of American singer-songwriter Tori Kelly (30) after passing out in a restaurant.

Hm, I wonder what caused it…
1:33 PM · Jul 27, 2023
·
1.2M
 Views"
1692973119210672134,"Jack Poso
@JackPosobiec
5 college students kidnapped, forced to decapitate and murder each other by Mexican cartel in Jalisco
humanevents.com
5 college students kidnapped, forced to decapitate and murder each other by Mexican cartel in...
One was forced to decapitate his childhood friend before he was killed himself.
11:53 AM · Aug 19, 2023
·
654.7K
 Views"
1694392208483369119,"Jack Poso
@JackPosobiec
White people deserve to live
9:52 AM · Aug 23, 2023
·
103K
 Views"
1443572605265453060,"BuzzFeed
@BuzzFeed
Minecraft but make it toast
6:45 AM · Sep 30, 2021"
1448126930713251843,"HeadlineHunter!U.S.
@HHunter_US
A US Senator (R) Just Posted A Picture Of What Looks To Be Young Jen Psaki Wearing A USSR Hat
8:22 PM · Oct 12, 2021"
1428517675261579267,"Sean Bissell
@SeanBissell
Common sense is subjective. Science and data are better. Science and data show that the mandates haven't worked, and almost certainly won't work in the future.
5:42 PM · Aug 19, 2021"
1445139677271318532,"Occupy Democrats
@OccupyDemocrats
BREAKING: Facebook has been hacked and the personal data of 1.5 billion users is now being sold on the digital black market. RT TO SPREAD AWARENESS!
2:32 PM · Oct 4, 2021"
1617611007949668353,"Matt Walsh
@MattWalshBlog
Singapore is able to have nice things in part because they execute drug dealers by hanging and arrest even petty vandals and thieves and beat them with a cane until they bleed. We don't have nice things because we aren't willing to do what is required to maintain them.
Hayden Clarkin
@the_transit_guy
·
Jan 20
I’m just in awe of Singapore’s airport.
11:51 AM · Jan 23, 2023
·
15.2M
 Views"
1619558566838566913,"Tony Windsor
@TonyHWindsor
Where are the 
@NationalFarmers
 Federation on the 
@Matt_KeanMP
 decision to allow Santos to invade private land on the Liverpool Plains without landowner permission? Anyone heard from 
@NSWFarmers
?
8:50 PM · Jan 28, 2023
·
70.8K
 Views"
1480540414998425600,"JesusSaves
@OurRedeemer_
 The vaccine will prevent you from getting it. Oh wait, 95% effective, no wait 75%, oh wait you can still get it, oh wait you can still transmit it,  mask don’t work, oh wait now you do, 875K dead, no wait it’s less they didn’t die FROM it, etc etc. HELLO??? Are you there?
6:01 AM · Jan 10, 2022"
1495885675161591811,"Christopher F. Rufo
@realchrisrufo
Thank you, John Oliver, for highlighting my work on critical race theory. The more people learn about CRT, the more they revolt against it—and there's absolutely nothing you can do about it.
John Oliver
@iamjohnoliver
·
Feb 21, 2022
We're back! Here's our story from last night on Critical Race Theory...https://youtube.com/watch?v=EICp1vGlh_U…
2:18 PM · Feb 21, 2022"
1360724138948665347,"KrampusReturns1776
@krampusreturns1
Take away mail in voting and we’ve got another landslide, the truth will come out about this one tho... Trump2024
GIF
ALT
2:54 PM · Feb 13, 2021"
1489438708717821953,"Jack Poso
@JackPosobiec
The difference between the Trucker Uprising and CHAZ is simple: One is legitimate and legal. The other was violent, illegal, and ended in multiple murders in Seattle.
7:20 PM · Feb 3, 2022"
1688760435837685760,"Temu
@shoptemu
初回注文で送料無料で最高のお買い得チャンスをお楽しみください。
Translate post
temu.com
Temuならではの驚きのお買い得チャンス
8:53 PM · Aug 7, 2023
·
55K
 Views"
1688518016839901186,"Temu
@shoptemu
億万長者気分でお買い物。今すぐTemuをダウンロードして、最大90％オフのビッグセールをお楽しみください。
Translate post
temu.com
Temu－最大90％オフ
4:50 AM · Aug 7, 2023
·
699.8K
 Views"
1428060986343297024,"Michael Knowles
@michaeljknowles
The vast majority of black New Yorkers are no longer allowed into art museums.
11:27 AM · Aug 18, 2021"
1428005696344363015,"TXeconomist
@AnthonyButler15
7:47 AM · Aug 18, 2021"
1488875378093572098,"President Biden
@POTUS
2021 was the greatest year of job growth in American history.
6:02 AM · Feb 2, 2022"
1688486883423346688,"諸越ゆりファクトチェッカー反差別・レイシズム／フォロバ／老害は褒め言葉です／Colabo支持
@Kohogyozaparty
ネトウヨには受け入れ難いことかもしれませんがこれが現実です。投票率が上がれば自公政権ハホうかいし、ネトウヨなど粉砕され政権交代が起こります。
まず、ネトウヨに必要なのは現実を受け入れる勇気です。

#選挙に行って政治を変えよう
Translate post
Readers added context they thought people might want to know
第49回衆議院選挙時の有権者数は
1億552万6100名です。

soumu.go.jp/senkyo/49syuso…

soumu.go.jp/main_content/0…

棄権者総数約4640万名、4800万は無効票約140万を誤算入している可能性があります。

棄権者がもし投票したとしたと仮定した場合の投票先は不明ですが、実際の投票先の比率と乖離が大きいことはありうるとしても、全数れいわということはほぼあり得ません。
れいわ新撰組当時の世論調査政党支持率0.5-2%程度で比例得票約3.86%でしたから、棄権層が投票したと推定するにしても棄権者のうち10%とかであればまだしも、80%とか100%というのは非現実的です。
ja.wikipedia.org/wiki/%E6%97%A5…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
2:46 AM · Aug 7, 2023
·
381.5K
 Views"
1688895186250956802,"橋広バロン幸之助MJGA
@hasibiro_maga
速報
現在行方不明とのことです。
Translate post
5:49 AM · Aug 8, 2023
·
560.8K
 Views"
1654176862233296915,"Otto Más
@Otto_Mas
Miembros del Parlamento de Florida bailan porque acaban de quitar derechos a personas trans, inmigrantes, mujeres, sindicalistas e inquilinos,... Lo mismo que quiere el PP de Feijóo y VOX.
Translate post
From 
BreakThrough News
10:31 AM · May 4, 2023
 from Madrid, Spain·
95.5K
 Views"
1658500359118024704,"V
@78esyv
Sorteo de VPO celebrado el pasado 8 de mayo en el auditorio de #Badalona
Translate post
8:51 AM · May 16, 2023
 from Badalona, Spain·
3,339
 Views"
1667841966636138496,"Mónica García
@Monica_Garcia_G
Zona A de 21,80€ a 54,60€.
Zona B1 de 25,40€ a 63,70€.
Zona B2 de 28,80€ euros a 72€.

Las prioridades del gobierno de Ayuso.
Translate post
3:31 AM · Jun 11, 2023
·
2.9M
 Views"
1672287585907949576,"Diego S. Garrocho
@GarrochoS
La Comunidad de Madrid elimina el bachillerato nocturno para personas adultas en régimen presencial. Este instrumento era un elemento capital para brindar segundas oportunidades y engrasar el ascensor social. Es un lamentable error.
bocm.es
BOCM-20230619-15
I. COMUNIDAD DE MADRID C) Otras Disposiciones VICEPRESIDENCIA, CONSEJERÍA DE EDUCACIÓN Y UNIVERSIDADES 15ORDEN 2034/2023, de 9 de junio, de la Vicepresidencia, Consejería de Educación y Universidad...
9:56 AM · Jun 23, 2023
·
577.8K
 Views"
1688515470696058880,"Wall Street Wolverine
@wallstwolverine
Esto ha pasado en Alabama, Estados Unidos.
Translate post
From 
‘1993
4:40 AM · Aug 7, 2023
·
1.9M
 Views"
1616928201414160384,"Gary Whitta
@garywhitta
My Tesla’s “corrective steering” just tried to steer me off the road when there was absolutely no reason to. Straight, wide-open road, no other traffic. My kid is in the back. Absolutely fuck this car.
2:38 PM · Jan 21, 2023
·
309.7K
 Views"
1616982417473953794,"Brian Hiatt
@hiattb
When he suffers flu-like symptoms, it’s a massive tragedy that invalidates the shot altogether. When Tesla’s “self-driving” software kills people, it’s a mere statistic on the way to a better world. That’s just how it works
6:13 PM · Jan 21, 2023
·
86K
 Views"
1616810726248652802,"Brianna Wu
@BriannaWu
We literally have no good way to extinguish Tesla fires. Because of a phenomenon called “thermal runaway” water doesn’t douse it. The fires just continue spontaneously for weeks after the accident. 

We waste massive amounts of water, and toxic chemicals end up everywhere.
𝑡ℎ𝑒 𝑛𝑒𝑤 𝓝𝓸𝓻𝓶𝓪
@sh3sg0ne
·
Jan 7
somebody drove a tesla into a pole a couple blocks from my house and it caught on fire and idk if the guy got out in time because the firefighters couldn't bust into the windows and ended up having to actually cut the top of the car off while it continued to burn
6:51 AM · Jan 21, 2023
·
117K
 Views"
1618753130153533440,"Catturd ™
@catturd2
Pfizer Director Physically Assaults James O'Keefe and Veritas Staff, Destroys iPad Showing Undercover Recordings About ""Mutating"" Covid Virus - NYPD Responds (VIDEO) via 
@gatewaypundit
thegatewaypundit.com
Pfizer Director Physically Assaults James O'Keefe and Veritas Staff, Destroys iPad Showing Underc...
Jordon Trishton Walker, Pfizer Director of Research and Development, physically assaulted James O’Keefe and Veritas staffers on Thursday.
3:29 PM · Jan 26, 2023
·
318.6K
 Views"
1626916790625308672,"Adam Scott
@AdamScottWrites
So now #SpaceKaren wants to charge us for an elementary security precaution or we'll lose access to Twitter? #FuckYouElon. Guess March 20 is when the user base is going to disappear forever because I'm not leaving myself open to hackers. #TwoFactorAuthentication
4:09 AM · Feb 18, 2023
·
91.3K
 Views"
1626866320229687296,"Femi - Rejoin March on Saturday 23 Sept
@Femi_Sorry
This might genuinely be the sketchiest thing Elon Musk has done since he took over..

Not only has he put a price on truth and authenticity... But now data protection.
#TwoFactorAuthentication
12:48 AM · Feb 18, 2023
·
192K
 Views"
1632912031882805250,"Greg Price
@greg_price11
BREAKING: Never before seen video of January 6 shows Jacob Chansley, the QAnon Shaman, being led through the Capitol by police the entire time that he was in the building.
5:12 PM · Mar 6, 2023
·
101.5M
 Views"
1638330389822570496,"Deedy
@debarghya_das
Huge hurricane in San Francisco in the last hour!!

 - A huge truck to overturn on the Bay Bridge
 - Broken glass falling out of the Salesforce Tower
 - Fallen trees obstructing traffic
 - Power outages across the city
 - Huge waves overflowing Embarcadero

 Videos + Pics

1/5
Readers added context they thought people might want to know
The storm that hit San Francisco on 3/21/23 was a ""bomb cyclone"", not a hurricane.  news.yahoo.com/southern-calif…
While they are different meteorological conditions, both can be catastrophically damaging.
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
5:02 PM · Mar 21, 2023
·
1.4M
 Views"
1642931418807386133,"Bitcoinization
@bitcoin1zation
If Elizabeth Warren saved her entire yearly salary and never spent a dime it would take her 235 years to accumulate $67 Million. So my question is, where did her money come from? 
9:45 AM · Apr 3, 2023
·
1.5M
 Views"
1659752527326326784,"Hurt CoPain
@SaeedDiCaprio
this man is 51 years old 
7:46 PM · May 19, 2023
·
5.8M
 Views"
1664981651263307776,"Peter St Onge, Ph.D.
@profstonge
Are the job numbers Cooked?
6:05 AM · Jun 3, 2023
·
1.9M
 Views"
1694831782456148050,"David Herrmann
@herrmanndigital
This random person’s post probably could sell more Samsung phones than most of their actual tv commercials.
Readers added context they thought people might want to know
This video contains digitally altered footage. On top of making the iPhone more noticeable by having it on top of a case the video is also edited to blend the the Samsung phone into the rocks. If you slow the video down you are able to notice where they blend the pixels
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
2:59 PM · Aug 24, 2023
·
2.7M
 Views"
1658791518738731009,"三剣真一
@UMAOUMITSURUGI2
93年前の日本
Translate post
4:08 AM · May 17, 2023
·
3.4M
 Views"
1660790199222423552,"発明家で技術コンサルの北神
@nonNoise
うわ、抵抗器の記号が何故か新規格では四角になるの、改悪じゃん！と思っていたが、そもそもこのギザギザ抵抗はどこの規格にも準拠して無く（国際規格にも）なんなら新規格の四角い抵抗の方が国際規格IEC 60617に準拠してるって言う謎が多い話になってしまった。（ギザギザは海外でも見かけるからさ）
Translate post
Readers added context they thought people might want to know
『ギザギザ抵抗はどこの規格にも準拠して無く』
という記述は間違いで１９９９年まで使用されていた JIS C 0301 電気用図記号に準拠した表記です。
それが廃止されてJIS C 0617 電気用図記号となっています。

blog.eplanjapan.co.jp/trend3
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
4:30 PM · May 22, 2023
·
949K
 Views"
1674265432126287873,"やばし。
@gmkamgmkam
6月28日の朝にて、有限会社東北産業のトラック。やばすぎだろ。
Translate post
8:56 PM · Jun 28, 2023
·
194.6K
 Views"
1674265800914649089,"進撃のJapan
@roketdan2
6月28日の朝にて、有限会社東北産業のトラック。事故る気満々でやばすぎだろ。。。。。
Translate post
From 
やばし。
8:57 PM · Jun 28, 2023
·
9.6M
 Views"
1677318393001541632,"𝘵𝘩𝘦 𝕏-𝘮𝘢𝘯
@SeanKy_
これ、男が見ると""不気味の谷""を超えてしまっていて「キモい」「生理的に無理」に近い感想を持つ人が多いと思うのだが（少なくともフォロワー1人はそんな感じ）、不健康なレベルの痩せは女性同士の価値観で引き起こされるという再現性の高い文化研究をリアルで見せられている感じだ。
Translate post
ねがぴ
@meshigaumaina
·
Jul 7
エッチャンウォニョンさんヤバすぎ　こんなバービー人形みたいな体型ありえる脚3mある
7:07 AM · Jul 7, 2023
·
923.5K
 Views"
1677613752932503552,"望月衣塑子
@ISOKO_MOCHIZUKI
疑念だらけ

原発処理水の放出にお墨付き…IAEAは本当に「中立」か 日本は巨額の分担金、電力業界も人員派遣

IAEAはどこまで信を置けるのか。かねて日本政府は、IAEAに巨額の分担金や拠出金を支出してきた。IAEAのお墨付きは、中立的な立場から出たと受け止めるべきか？

https://tokyo-np.co.jp/article/261656
Translate post
東京新聞政治部 and 5 others
Readers added context they thought people might want to know
中立性に疑義を挟むのであれば、今年のIAEAの通常予算の分担率は日本に抗議した中国が14.7%、日本7.7%という前提を抑えて下さい。
また福島第一原発が２２兆ベクレル未満を予定しているのに対し、中国の秦山第３原発だけで約１４３兆ベクレル、他にも福島の数倍も排出している原発が林立しています。

iaea.org/sites/default/…
sankei.com/article/202307…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
2:41 AM · Jul 8, 2023
·
15.7M
 Views
Who can reply?
People @ISOKO_MOCHIZUKI follows or mentioned can reply"
1678605266663907329,"【元】ずん車
@zunda_to_kuruma
結局撤回するんかい
Translate post
Readers added context they thought people might want to know
元より2022年の非公式基本合意の際にただし書きとして2026年にe-Fuel(非化石燃料由来の電気と二酸化炭素を科学反応で合成した燃料)を含む代替燃料の技術進捗を評価する文言があり、それが2023年に前倒しになったという経緯であり撤回という表現は不適切です。
また、この決定で容認されたエンジン車はe-Fuel専焼に限定されており通常のガソリンやディーゼルエンジン車の存続を容認したものではありません。

xtech.nikkei.com/atcl/nxt/colum…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
8:20 PM · Jul 10, 2023
·
1.8M
 Views"
1678559334488506368,"MEOWMEME
@MEOWMEME8
え？ マジかぁ？

油断も隙もねぇなぁーー
Translate post
Readers added context they thought people might want to know
こちらは吉本芸人の親族が受給していた問題が盛んに報じられた２０１２年の出来事です

j-cast.com/2012/06/261371…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
5:18 PM · Jul 10, 2023
·
824.2K
 Views"
1678592969690206208,"預言者アライ(ヨライ)さん
@nekonomical
ファクトチェックするのだ！
Translate post
7:32 PM · Jul 10, 2023
·
2M
 Views"
1678191088761458688,"原口　一博
@kharaguchi
戦争の違法化とルール化　人道に対する罪　クラスター爆弾 https://youtu.be/B5T-mcvQtDI 
@YouTube
より 

We live in a world where the illegality of war has progressed. Even amidst these illegal wars, humanity has attempted to establish rules. Having experienced the catastrophic war known as World War I, mankind prohibited the killing and injuring of non-combatants in warfare. Cluster bombs greatly violate this rule as they result in the killing of innocent civilians unrelated to combat. A weapon that can never be used when considering ourselves as fellow human beings. This is what cluster bombs are.  　私達は、戦争の違法化が進んだ世界に生きている。その違法な戦争の中でも人類は、ルール化を試みてきた。第一次世界大戦という悲惨な戦争を経験した人類は、戦争において非戦闘員を殺傷する事を禁じた。 　クラスター爆弾は、このルールにも大きく違反する。戦闘とは関係のない無辜の市民を殺害する結果となるからだ。 同じ人間だと思っていたら決して使えない兵器。これがクラスター爆弾だ。
youtube.com
クラスター爆弾禁止条約は、何故、結ばれたか。2023/07/10
We live in a world where the illegality of war has progressed. Even amidst these illegal wars, humanity has attempted to establish rules. Having experienced ...
4:55 PM · Jul 9, 2023
·
62.5K
 Views"
1679632452439126017,"東京新聞（TOKYO Web）
@tokyo_shimbun
＜社説＞NATO拡大　軍事対立激化避けねば
tokyo-np.co.jp
＜社説＞NATO拡大　軍事対立激化避けねば：東京新聞 TOKYO Web
北大西洋条約機構（ＮＡＴＯ）首脳会議は北欧スウェーデンの加盟を認めて三十二カ国に拡大する一方、ウクライナの加盟を巡り時期などの道筋を示...
4:22 PM · Jul 13, 2023
·
2,116
 Views"
1679751582722985984,"渡辺輝人　連帯
@nabeteru1Q78
自民党に泣きつくのか。ダセー
Translate post
共同通信公式
@kyodo_official
·
Jul 14
吉村知事、首相に対策要望 － 大阪万博、海外展示館の建設停滞
https://nordot.app/1052483970482995357?c=39550187727945729…
12:16 AM · Jul 14, 2023
·
519.7K
 Views"
1680202582701281286,"小林鷹之
@kobahawk
過度なEVの推進は、鉱物資源から最終製品に至るまでのサプライチェーンの多くを他国に依存する結果になると考えます。EV一辺倒ではなく、我が国が優位性を有する技術を駆使したPHVや水素エンジン等の内燃機関も国として支援することが重要です。
Translate post
bloomberg.co.jp
トヨタとステランティス、米政府のＥＶ推進化策を批判－テスラは支持
トヨタ自動車とステランティスは、バイデン政権が打ち出した排ガス抑制策を批判し、重要鉱物の確保に支障を来しかねない非現実的な電気自動車（ＥＶ）販売を強いているとの見解を示した。
Readers added context they thought people might want to know
製造に関して原材料にかかるサプライチェーンに海外依存性があるのはEVに限らず既存のHV含めICE(エンジン車)も同様です。

運用面ではICEが輸入した化石燃料に常時依存するのに対し、BEVに必要な電気は日本政府が目標とする脱炭素化された電源構成、原子力発電(ウランは要輸入だが比率的に微小かつ数年単位の調達余裕がある)、再エネは設備の原材料の大半は輸入であるが原料リサイクルにより間接的に輸入依存度を低減可能な性質があります。

enecho.meti.go.jp/about/pamphlet…

newswitch.jp/p/32888
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
6:08 AM · Jul 15, 2023
·
147.2K
 Views"
1679799256302108673,"「戦い続ける」ザオラルさん
@OneMoreChance99
え、2005年の愛知県「愛・地球博」はちゃんと国なんかに頼らず自力でやりましたよ。維新の吉村さんはあんなに前から「大阪2025」ってジャンパー着て宣伝してたのに、応募が一ヶ国もなくて国に泣きつくわけですか。ダサすぎます。さすが維新。さすが無能。
Translate post
共同通信公式
@kyodo_official
·
Jul 14
吉村知事、首相に対策要望 － 大阪万博、海外展示館の建設停滞
https://nordot.app/1052483970482995357?c=39550187727945729…
Readers added context they thought people might want to know
万博は内閣に「国際博覧会推進本部」が設置、専任の担当大臣が置かれる国家事業です。

愛知万博の委員を務めた吉見俊哉教授は著書で「国の介入、通産官僚の描いた絵図で、当初地元が考えていたものとは全く別物になった」と記述しています。

w.wiki/73qQ

cas.go.jp/jp/seisaku/exp…

chikumashobo.co.jp/product/978448…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
3:25 AM · Jul 14, 2023
·
398.2K
 Views"
1680474168931028992,"道の駅どうし
@doshieki
現在、急速充電設備が高温異常の為使用出来ません。ご不便をお掛け致します。本日は気温が高く復旧にどれ位の時間がかかるかわからない状態です。申し訳ないです。
Translate post
12:07 AM · Jul 16, 2023
·
5.1M
 Views"
1681477910497226752,"蓮舫RENHO
@renho_sha
春、大阪維新の会公認の吉村洋文候補は自身が大阪誘致に携わった大阪万博を何度も訴えています。

「最後まで責任をもって素晴らしいものにする。横山さん(維新の市長候補)と力を合わせて、大阪を前に進めていく」

まさか全て国政頼み、国民の税金頼みではないですよね。
Translate post
yomiuri.co.jp
大阪万博の海外パビリオン建設「撤退する国もあるのではないか」…関経連会長
【読売新聞】　２０２５年大阪・関西万博で海外パビリオンの建設準備が遅れている問題で、関西経済連合会の松本正義会長は１８日の定例記者会見で「撤退する国もあるのではないか」と述べ、一部の参加国・地域が自前での建設を断念する可能性があると
Readers added context they thought people might want to know
国会議員の発信なので誤解を招いてはいけないので重要な背景情報として、万博は内閣に「国際博覧会推進本部」が設置、専任の担当大臣が置かれる国家事業だと付記しておきます。

elaws.e-gov.go.jp/document?lawid…

cas.go.jp/jp/seisaku/exp…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
6:35 PM · Jul 18, 2023
·
1.8M
 Views"
1681952827097350144,"米山　隆一
@RyuichiYoneyama
相変わらず品がなくて本当にげんなりしますが、松井氏が引用したTWにあるこれ、単なる民主党の公約で「身を切る改革」じゃないですけど？というか、松井元維新代表の認識では、維新の「身を切る改革」は、この民主党の公約の丸パクリだったという訳ですね。いや、そうですか、そうですか。
Translate post
松井一郎
@gogoichiro
·
Jul 19
一部、立憲の国会議員（援交君）が民主党が身を切る改革を公約なんて知らない聞いたことが無いと戯けた事を言ってるのでご覧下さい。つむぎさん引用させて頂きました。 twitter.com/yorokejima/sta…
2:02 AM · Jul 20, 2023
·
353.1K
 Views"
1682918454683377665,"AFPBB News
@afpbbcom
氷河融解、劇的に進行 気候変動対策「すでに敗北」と国連

世界気象機関（WMO）は今年4月、気候変動の影響に関する年次報告書を発表し、世界の氷河が昨年、劇的なペースで融解したことを明らかにした。
Translate post
動画：氷河融解、劇的に進行 気候変動対策「すでに敗北」と国連
国連の世界気象機関（WMO）は4月21日、気候変動の影響に関する年次報告書を発表し、世界の氷河が昨年、劇的なペースで融解したことを明らかにした。
6:00 PM · Jul 22, 2023
·
144.9K
 Views"
